	sentence	named_entity	rank
4130	 Andy Reed, the chairman of the Sport and Recreation Alliance, said: “Giving up your time to volunteer at an exciting one-off event is totally different to giving up your time week in, week out to help out at your local hockey or netball club — this requires long-term commitment from people and this is where the challenge still lies.”  	"[{""text"": ""Andy Reed"", ""type"": ""PERSON"", ""start"": 1, ""end"": 10, ""cms"": null}, {""text"": ""the Sport and Recreation Alliance"", ""type"": ""ORG"", ""start"": 28, ""end"": 61, ""cms"": null}, {""text"": ""week"", ""type"": ""DATE"", ""start"": 176, ""end"": 180, ""cms"": null}, {""text"": ""week"", ""type"": ""DATE"", ""start"": 185, ""end"": 189, ""cms"": null}]"	72
4131	Mr Reed’s group represents 300 sporting associations including the FA, the Rugby Football Union and British Athletics.	"[{""text"": ""Reed"", ""type"": ""PERSON"", ""start"": 3, ""end"": 7, ""cms"": null}, {""text"": ""300"", ""type"": ""CARDINAL"", ""start"": 27, ""end"": 30, ""cms"": null}, {""text"": ""FA"", ""type"": ""ORG"", ""start"": 67, ""end"": 69, ""cms"": null}, {""text"": ""the Rugby Football Union"", ""type"": ""ORG"", ""start"": 71, ""end"": 95, ""cms"": null}, {""text"": ""British Athletics"", ""type"": ""ORG"", ""start"": 100, ""end"": 117, ""cms"": null}]"	72
4132	 Joe Irvin, chief executive of the National Association for Voluntary and Community Action, said it was a “challenge to maintain the enthusiasm” but one which organisations were embracing.  “The big one for us is how to turn a volunteer at a big event into a regular volunteer in the local community,” he said.	"[{""text"": ""Joe Irvin"", ""type"": ""PERSON"", ""start"": 1, ""end"": 10, ""cms"": null}, {""text"": ""the National Association for Voluntary and Community Action"", ""type"": ""ORG"", ""start"": 31, ""end"": 90, ""cms"": null}]"	72
4133	“There was a big increase in volunteering in London, but it was much more patchy elsewhere in the country.”	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 45, ""end"": 51, ""cms"": null}]"	72
4134	 He said he hoped the volunteer spirit of the Olympics would be refreshed by campaigns such as Britain’s Personal Best — a drive to get people to set challenges for themselves.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 46, ""end"": 54, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 95, ""end"": 102, ""cms"": null}]"	72
4135	 The National Council for Voluntary Organisations (NCVO) and the Royal Voluntary Service (RVS) said they had seen an increase in volunteering over the past year in the wake of the Olympic spirit.	"[{""text"": ""The National Council for Voluntary Organisations"", ""type"": ""ORG"", ""start"": 1, ""end"": 49, ""cms"": null}, {""text"": ""NCVO"", ""type"": ""ORG"", ""start"": 51, ""end"": 55, ""cms"": null}, {""text"": ""the Royal Voluntary Service"", ""type"": ""ORG"", ""start"": 61, ""end"": 88, ""cms"": null}, {""text"": ""RVS"", ""type"": ""ORG"", ""start"": 90, ""end"": 93, ""cms"": null}, {""text"": ""the past year"", ""type"": ""DATE"", ""start"": 147, ""end"": 160, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 180, ""end"": 187, ""cms"": null}]"	72
4136	 Dr Justin Davis Smith, of the NCVO, said: “It might have been lurking in the back of someone’s mind but it usually takes some kind of trigger.	"[{""text"": ""Justin Davis Smith"", ""type"": ""PERSON"", ""start"": 4, ""end"": 22, ""cms"": null}, {""text"": ""NCVO"", ""type"": ""ORG"", ""start"": 31, ""end"": 35, ""cms"": null}]"	72
4137	That’s what the Olympics did.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 16, ""end"": 24, ""cms"": null}]"	72
4138	Every day you saw it being visible in a way it’s normally not.”	[]	72
4139	 The challenge, he said, would be finding volunteers the right positions to suit them.	[]	72
4140	Dennis Hone, the former chief executive of the Olympic Delivery Authority, received almost £1 million last year in salary, bonuses, pension ­contributions and severance pay, according to the organisation’s annual report.	"[{""text"": ""Dennis Hone"", ""type"": ""PERSON"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""the Olympic Delivery Authority"", ""type"": ""ORG"", ""start"": 43, ""end"": 73, ""cms"": null}, {""text"": ""almost \u00a31 million"", ""type"": ""MONEY"", ""start"": 84, ""end"": 101, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 102, ""end"": 111, ""cms"": null}, {""text"": ""annual"", ""type"": ""DATE"", ""start"": 206, ""end"": 212, ""cms"": null}]"	22
4141	 On the eve of the first anniversary of the London 2012 Games, it emerged that he and three other executives received pay-offs worth £638,000 between them.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 19, ""end"": 24, ""cms"": null}, {""text"": ""the London 2012 Games"", ""type"": ""EVENT"", ""start"": 40, ""end"": 61, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 86, ""end"": 91, ""cms"": null}, {""text"": ""638,000"", ""type"": ""MONEY"", ""start"": 134, ""end"": 141, ""cms"": null}]"	22
4142	 In total, 144 officials who left the Olympic Delivery Authority over the past year were given £2.8 million in compensation between them.	"[{""text"": ""144"", ""type"": ""CARDINAL"", ""start"": 11, ""end"": 14, ""cms"": null}, {""text"": ""the Olympic Delivery Authority"", ""type"": ""ORG"", ""start"": 34, ""end"": 64, ""cms"": null}, {""text"": ""the past year"", ""type"": ""DATE"", ""start"": 70, ""end"": 83, ""cms"": null}, {""text"": ""\u00a32.8 million"", ""type"": ""MONEY"", ""start"": 95, ""end"": 107, ""cms"": null}]"	22
4143	 The executives received the pay-offs because they were put on permanent contracts, despite the fact that the authority is due to wind down after 2014.  Stephen Barclay, a Conservative member of the House of Commons public accounts committee, said: “I am deeply concerned to learn of these staggering pay-offs, which are clearly out of touch with the principle of the Olympics legacy and supporting grass-roots sport.	"[{""text"": ""2014"", ""type"": ""DATE"", ""start"": 146, ""end"": 150, ""cms"": null}, {""text"": ""Stephen Barclay"", ""type"": ""PERSON"", ""start"": 153, ""end"": 168, ""cms"": null}, {""text"": ""Conservative"", ""type"": ""NORP"", ""start"": 172, ""end"": 184, ""cms"": null}, {""text"": ""House of Commons"", ""type"": ""ORG"", ""start"": 199, ""end"": 215, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 368, ""end"": 376, ""cms"": null}]"	22
4144	 	[]	22
4145	“It is perverse.	[]	22
4146	We knew when the Olympics were going to finish, and executives should not be allowed to profit like this.”	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 17, ""end"": 25, ""cms"": null}]"	22
4147	 Mr Hone was appointed as chief executive of the authority in February 2011, replacing Sir David Higgins, who joined Network Rail.	"[{""text"": ""Hone"", ""type"": ""PERSON"", ""start"": 4, ""end"": 8, ""cms"": null}, {""text"": ""February 2011"", ""type"": ""DATE"", ""start"": 62, ""end"": 75, ""cms"": null}, {""text"": ""David Higgins"", ""type"": ""PERSON"", ""start"": 91, ""end"": 104, ""cms"": null}, {""text"": ""Network Rail"", ""type"": ""ORG"", ""start"": 117, ""end"": 129, ""cms"": null}]"	22
4148	 Mr Hone was paid £233,000 in salary, a bonus of £153,000 and received £36,000 in pension contributions.	"[{""text"": ""Hone"", ""type"": ""PERSON"", ""start"": 4, ""end"": 8, ""cms"": null}, {""text"": ""233,000"", ""type"": ""MONEY"", ""start"": 19, ""end"": 26, ""cms"": null}, {""text"": ""153,000"", ""type"": ""MONEY"", ""start"": 50, ""end"": 57, ""cms"": null}, {""text"": ""36,000"", ""type"": ""MONEY"", ""start"": 72, ""end"": 78, ""cms"": null}]"	22
4149	He also spent two days a week as interim chief executive of the London Legacy Development Corporation, the body overseeing the legacy of the Olympic Park.	"[{""text"": ""two days"", ""type"": ""DATE"", ""start"": 14, ""end"": 22, ""cms"": null}, {""text"": ""the London Legacy Development Corporation"", ""type"": ""ORG"", ""start"": 60, ""end"": 101, ""cms"": null}, {""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 137, ""end"": 153, ""cms"": null}]"	22
4150	He was paid £90,000 for this.	"[{""text"": ""90,000"", ""type"": ""MONEY"", ""start"": 13, ""end"": 19, ""cms"": null}]"	22
4151	The two jobs brought his total pay package last year to £512,000.	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 4, ""end"": 7, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 43, ""end"": 52, ""cms"": null}, {""text"": ""512,000"", ""type"": ""MONEY"", ""start"": 57, ""end"": 64, ""cms"": null}]"	22
4152	 	[]	22
4153	In addition, he was given an £80,000 exit package, including a “terminal bonus” and redundancy pay.	"[{""text"": ""80,000"", ""type"": ""MONEY"", ""start"": 30, ""end"": 36, ""cms"": null}]"	22
4154	The authority also paid an extra £373,000 into his pension pot.	"[{""text"": ""373,000"", ""type"": ""MONEY"", ""start"": 34, ""end"": 41, ""cms"": null}]"	22
4155	This meant that in total, he was paid £965,000 last year.	"[{""text"": ""965,000"", ""type"": ""MONEY"", ""start"": 39, ""end"": 46, ""cms"": null}, {""text"": ""last year"", ""type"": ""DATE"", ""start"": 47, ""end"": 56, ""cms"": null}]"	22
4156	 He was entitled to the pay-off because Jeremy Hunt, the former culture secretary who is now Health Secretary, put him on a permanent contract when he appointed him.	"[{""text"": ""Jeremy Hunt"", ""type"": ""PERSON"", ""start"": 40, ""end"": 51, ""cms"": null}, {""text"": ""Health"", ""type"": ""ORG"", ""start"": 93, ""end"": 99, ""cms"": null}]"	22
4157	 Mr Hone has since been appointed as the full-time chief executive of the London Legacy Development Corporation, where his basic pay is £195,000 a year.	"[{""text"": ""Hone"", ""type"": ""PERSON"", ""start"": 4, ""end"": 8, ""cms"": null}, {""text"": ""the London Legacy Development Corporation"", ""type"": ""ORG"", ""start"": 70, ""end"": 111, ""cms"": null}, {""text"": ""195,000"", ""type"": ""MONEY"", ""start"": 137, ""end"": 144, ""cms"": null}]"	22
4158	 Boris Johnson, the Mayor of London, has praised him for his “wealth of skills and experience”.	"[{""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 1, ""end"": 14, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 29, ""end"": 35, ""cms"": null}]"	22
4159	 A spokesman for the authority said payments to Mr Hone were “legal and contractual obligations”, saying: “We used a variety of incentives to recruit the best staff, who proved themselves by completing venues and infrastructure on time and under budget, in fact making savings of over £1 billion.  “We had to adopt a flexible approach to managing staff contracts to ensure that key people, especially directors, remained with the project throughout periods critical to its success, until such time as the ODA could be certain that their skills and knowledge were no longer required.”	"[{""text"": ""Hone"", ""type"": ""PERSON"", ""start"": 51, ""end"": 55, ""cms"": null}, {""text"": ""over \u00a31 billion"", ""type"": ""MONEY"", ""start"": 280, ""end"": 295, ""cms"": null}, {""text"": ""ODA"", ""type"": ""ORG"", ""start"": 505, ""end"": 508, ""cms"": null}]"	22
4160	One hundred and forty-four staff were given redundancy payments after being given permanent contracts, despite the authority winding down in 2014.	"[{""text"": ""One hundred and forty-four"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 26, ""cms"": null}, {""text"": ""authority"", ""type"": ""ORG"", ""start"": 115, ""end"": 124, ""cms"": null}, {""text"": ""2014"", ""type"": ""DATE"", ""start"": 141, ""end"": 145, ""cms"": null}]"	94
4161	 Dennis Hone, the ODA's chief executive, who was made redundant at the end of March, was paid an exit payment of £80,000, as well as an immediate pension of £373,000.	"[{""text"": ""Dennis Hone"", ""type"": ""PERSON"", ""start"": 1, ""end"": 12, ""cms"": null}, {""text"": ""ODA"", ""type"": ""ORG"", ""start"": 18, ""end"": 21, ""cms"": null}, {""text"": ""the end of March"", ""type"": ""DATE"", ""start"": 67, ""end"": 83, ""cms"": null}, {""text"": ""80,000"", ""type"": ""MONEY"", ""start"": 114, ""end"": 120, ""cms"": null}, {""text"": ""373,000"", ""type"": ""MONEY"", ""start"": 158, ""end"": 165, ""cms"": null}]"	94
4162	 The ODA's annual report and accounts said Hone, now chief executive of the London Legacy Development Corporation, was entitled to statutory redundancy pay and a terminal bonus equivalent to 60 per cent of his salary.	"[{""text"": ""ODA"", ""type"": ""ORG"", ""start"": 5, ""end"": 8, ""cms"": null}, {""text"": ""annual"", ""type"": ""DATE"", ""start"": 11, ""end"": 17, ""cms"": null}, {""text"": ""Hone"", ""type"": ""PERSON"", ""start"": 43, ""end"": 47, ""cms"": null}, {""text"": ""the London Legacy Development Corporation"", ""type"": ""ORG"", ""start"": 72, ""end"": 113, ""cms"": null}, {""text"": ""60 per cent"", ""type"": ""PERCENT"", ""start"": 191, ""end"": 202, ""cms"": null}]"	94
4163	" It said: ""The remuneration committee decided to award a terminal bonus of 49 per cent of his salary and to defer 50 per cent of the bonus until the successful completion of the sale of East Village to QDD.""  The ODA's director of transport, Hugh Sumner, also received £73,000 in exit payments, while director of venues and infrastructure Simon Wright received £72,000."	"[{""text"": ""49 per cent"", ""type"": ""PERCENT"", ""start"": 75, ""end"": 86, ""cms"": null}, {""text"": ""50 per cent"", ""type"": ""PERCENT"", ""start"": 114, ""end"": 125, ""cms"": null}, {""text"": ""East Village"", ""type"": ""LOC"", ""start"": 186, ""end"": 198, ""cms"": null}, {""text"": ""QDD"", ""type"": ""ORG"", ""start"": 202, ""end"": 205, ""cms"": null}, {""text"": ""ODA"", ""type"": ""ORG"", ""start"": 213, ""end"": 216, ""cms"": null}, {""text"": ""Hugh Sumner"", ""type"": ""PERSON"", ""start"": 242, ""end"": 253, ""cms"": null}, {""text"": ""73,000"", ""type"": ""MONEY"", ""start"": 270, ""end"": 276, ""cms"": null}, {""text"": ""Simon Wright"", ""type"": ""PERSON"", ""start"": 339, ""end"": 351, ""cms"": null}, {""text"": ""72,000"", ""type"": ""MONEY"", ""start"": 362, ""end"": 368, ""cms"": null}]"	94
4164	In a report, the Commons Education Select Committee warned that successive governments had used school sport as a “political football”, prioritising short-term “pump-priming” over sustained investment.	"[{""text"": ""the Commons Education Select Committee"", ""type"": ""ORG"", ""start"": 13, ""end"": 51, ""cms"": null}]"	61
4165	 It was claimed that PE lessons were still not good enough in almost a third of primary schools, with some teachers given just one day’s training to deliver the subject.  The cross-party group warned that too many schools had “inadequate access” to high-quality facilities such as swimming pools, preventing children meeting the national requirement to swim 25 metres by the age of 11.	"[{""text"": ""almost a third"", ""type"": ""CARDINAL"", ""start"": 62, ""end"": 76, ""cms"": null}, {""text"": ""one day\u2019s"", ""type"": ""DATE"", ""start"": 127, ""end"": 136, ""cms"": null}, {""text"": ""25 metres"", ""type"": ""QUANTITY"", ""start"": 358, ""end"": 367, ""cms"": null}, {""text"": ""the age of 11"", ""type"": ""DATE"", ""start"": 371, ""end"": 384, ""cms"": null}]"	61
